Lead Dates,Initial Referral Source,Anticipated Start,Month of Created Date,Primary State/Province,Primary City,Primary Zip/Postal Code,Inquired,Applied,Admitted,Confirmed ,Enrolled
Not,HBSN,Fall 2020 ,Jan-19,New Jersey,Montclair,7043,1,0,0,0,0
Not,HBSN,Fall 2020 ,Jan-19,New Jersey,Whippany,7981,1,0,0,0,0
Not,HBSN,Fall 2020 ,Feb-19,Connecticut,Stafford Springs,06076-3723,1,1,1,0,0
Not,HBSN,Fall 2020 ,Feb-19,Maine,Bowdoin,04287-7434,1,1,0,0,0
Not,HBSN,Fall 2020 ,Feb-19,Maine,Lebanon,04027-3215,1,1,1,1,0
Not,HBSN,Fall 2020 ,Feb-19,Maine,Portland,04101-3017,1,1,1,0,0
Not,HBSN,Fall 2020 ,Feb-19,Maine,South Portland,04106-3947,1,1,1,0,0
Not,HBSN,Fall 2020 ,Feb-19,Massachusetts,Brewster,02631-1785,1,1,1,0,0
Not,HBSN,Fall 2020 ,Feb-19,Massachusetts,Merrimac,1860,1,0,0,0,0
Not,HBSN,Fall 2020 ,Mar-19,Connecticut,Clinton,06413-2252,1,1,1,0,0
Not,HBSN,Fall 2020 ,Mar-19,Connecticut,New Haven,06513-4030,1,1,1,0,0
Not,HBSN,Fall 2020 ,Mar-19,Maine,Dayton,04005-7621,1,1,1,0,0
Not,HBSN,Fall 2020 ,Mar-19,Maine,Hollis Center,4042,1,0,0,0,0
Not,HBSN,Fall 2020 ,Mar-19,Maine,Kittery,03904-5658,1,1,1,0,0
Not,HBSN,Fall 2020 ,Mar-19,Maine,Lebanon,04027-4114,1,1,1,0,0
Not,HBSN,Fall 2020 ,Mar-19,Maine,Portland,04101-3132,1,1,1,0,0
Not,HBSN,Fall 2020 ,Mar-19,Maine,Portland,04103-3623,1,1,1,0,0
Not,HBSN,Fall 2020 ,Mar-19,Maine,Saco,04072-2413,1,1,1,0,0
Not,HBSN,Fall 2020 ,Mar-19,Maine,Saco,04072-9310,1,1,1,0,0
Not,HBSN,Fall 2020 ,Mar-19,Maine,Saco,04072-9622,1,0,0,0,0
Not,HBSN,Fall 2020 ,Mar-19,Maine,Steep Falls,4085,1,0,0,0,0
Not,HBSN,Fall 2020 ,Mar-19,Massachusetts,Harwich,2645,1,0,0,0,0
Not,HBSN,Fall 2020 ,Apr-19,Maine,Buxton,04093-3643,1,0,0,0,0
Not,HBSN,Fall 2020 ,Apr-19,Maine,Eliot,03903-1628,1,1,1,1,0
Not,HBSN,Fall 2020 ,Apr-19,Maine,Wells,04090-6336,1,1,1,0,0
Not,HBSN,Fall 2020 ,Apr-19,Massachusetts,Billerica,1821,1,0,0,0,0
Not,HBSN,Fall 2020 ,Apr-19,Massachusetts,Norton,02766-2062,1,1,1,0,0
Not,HBSN,Fall 2020 ,Apr-19,New Hampshire,Weare,3281,1,0,0,0,0
Not,HBSN,Fall 2020 ,Apr-19,New York,West Babylon,11704-4232,1,1,1,0,0
Not,HBSN,Fall 2020 ,Apr-19,Vermont,Burlington,05401-5419,1,1,1,0,0
Not,HBSN,Fall 2020 ,Apr-19,Vermont,Morrisville,05661-6160,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Connecticut,Naugatuck,06770-4312,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Connecticut,W Hartford,6117,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Arundel,04046-8747,1,1,1,1,0
Not,HBSN,Fall 2020 ,May-19,Maine,Berwick,03901-2528,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Berwick,03901-2713,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Berwick,03901-2809,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Buxton,04093-3015,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Buxton,04093-3135,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Fryeburg,04037-4118,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Gorham,04038-0313,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Gorham,04038-1995,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Gorham,04038-2760,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Kittery,03904-5410,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Kittery,03904-5617,1,1,1,1,0
Not,HBSN,Fall 2020 ,May-19,Maine,Lebanon,04027-3842,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,North Berwick,03906-5915,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Portland,04103-1647,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Portland,04103-1672,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Portland,04103-3130,1,1,1,1,0
Not,HBSN,Fall 2020 ,May-19,Maine,Portland,04103-5212,1,1,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Saco,04072-9385,1,1,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Sanford,04073-1713,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Sanford,04073-2941,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Scarborough,4074,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Scarborough,04074-8487,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Scarborough,04074-9100,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Scarborough,04074-9247,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Scarborough,04074-9640,1,1,1,1,0
Not,HBSN,Fall 2020 ,May-19,Maine,Scarborough,04074-9722,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,South Berwick,03908-1920,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,South Portland,04106-6305,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Standish,04084-6274,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Steep Falls,04085-5914,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Westbrook,04092-3634,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Maine,Windham,04062-5146,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Massachusetts,Agawam,1001,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Massachusetts,Taunton,02780-4284,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,New Hampshire,Portsmouth,03804-2144,1,0,0,0,0
Not,HBSN,Fall 2020 ,May-19,Vermont,Essex Junction,05452-3903,1,1,1,0,0
Not,HBSN,Fall 2020 ,May-19,Vermont,White River Junction,05001-6084,1,0,0,0,0
Not,HBSN,Fall 2020 ,Jun-19,Connecticut,Branford,06405-2816,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jun-19,Connecticut,Waterford,6385,1,0,0,0,0
Not,HBSN,Fall 2020 ,Jun-19,Maine,Gorham,04038-2769,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jun-19,Maine,Portland,04102-2223,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jun-19,Maine,Scarborough,04074-9380,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jun-19,Massachusetts,Montague,01351-9528,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jun-19,Massachusetts,Templeton,01468-1347,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jun-19,New Hampshire,Acworth,03601-4100,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jun-19,New York,Brewster,10509,1,0,0,0,0
Not,HBSN,Fall 2020 ,Jun-19,Vermont,Saint Johnsbury,5819,1,0,0,0,0
Not,HBSN,Fall 2020 ,Jul-19,Connecticut,Meriden,06450-7329,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jul-19,Connecticut,Trumbull,06611-3317,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jul-19,Maine,Athens,04912-4629,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jul-19,Maine,Limestone,4750,1,0,0,0,0
Not,HBSN,Fall 2020 ,Jul-19,Maine,Portland,04101-4349,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jul-19,Maine,Pownal,04069-6250,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jul-19,Maine,South Berwick,03908-1739,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jul-19,Massachusetts,Bedford,1730,1,0,0,0,0
Not,HBSN,Fall 2020 ,Jul-19,New Hampshire,Dover,03820-5800,1,1,1,0,0
Not,HBSN,Fall 2020 ,Jul-19,Vermont,Barre,05641-9630,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,Connecticut,Canton,6019,1,0,0,0,0
Not,HBSN,Fall 2020 ,Aug-19,Maine,Bowdoinham,04008-5609,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,Maine,Cape Elizabeth,04107-9628,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,Maine,Gorham,04038-0596,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,Maine,Harpswell,04079-4351,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,Maine,Portland,4103,1,0,0,0,0
Not,HBSN,Fall 2020 ,Aug-19,Maine,Portland,04102-1719,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,Maine,Portland,04103-1026,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,Maine,Saco,04072-9524,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,Maine,Topsham,04086-5344,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,Maine,Windham,04062-5617,1,1,1,1,0
Not,HBSN,Fall 2020 ,Aug-19,Massachusetts,Dracut,01826-4522,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,Massachusetts,Longmeadow,1106,1,0,0,0,0
Not,HBSN,Fall 2020 ,Aug-19,Massachusetts,Mansfield,02048-3252,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,New Hampshire,Goffstown,03045-2193,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,New Hampshire,Merrimack,03054-3036,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,Vermont,East Dover,5341,1,1,1,0,0
Not,HBSN,Fall 2020 ,Aug-19,Vermont,Essex Junction,5452,1,0,0,0,0
Not,HBSN,Fall 2020 ,Aug-19,Vermont,Quechee,05059-0631,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,,,,3,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,,North Easton Ma 02356,,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,,Rock Springs,,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Connecticut,Berlin,06037-1837,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Connecticut,Branford,6405,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Connecticut,Bridgeport,6610,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Connecticut,Danbury,06811-3164,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Connecticut,Fairfield,6825,2,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Connecticut,Sandy Hook,6482,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Connecticut,South Windsor,6074,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Connecticut,Stafford Springs,6076,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Connecticut,Stamford,06902-2172,1,1,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Connecticut,Tolland,6084,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Connecticut,W Hartford,6107,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Connecticut,Woodstock,6281,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Atkinson,04426-6017,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Berwick,03901-2702,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Brunswick,4011,2,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Brunswick,04011-2903,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Brunswick,04011-3213,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Brunswick,04011-3516,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Brunswick,04011-7480,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Burnham,4922,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Cape Elizabeth,4107,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Cape Elizabeth,04107-1805,1,1,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Cape Neddick,3902,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Falmouth,4105,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Gorham,04038-2789,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Gorham,04038-5830,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Harmony,04942-0130,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Hollis Center,4042,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,New Gloucester,04260-4020,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Portland,4103,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Portland,4104,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Portland,04101-4487,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Portland,04102-2276,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Portland,04103-2426,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Raymond,04071-6646,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Richmond,4357,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Sabattus,04280-4527,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Saco,4072,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Saco,04072-2412,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Scarborough,4070,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Scarborough,4074,3,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Scarborough,04074-7510,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Scarborough,04074-8550,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,South Portland,04106-2015,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,South Portland,04106-2716,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Standish,4084,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Standish,04084-5363,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Standish,04084-6330,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Steep Falls,04085-6025,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Westbrook,4092,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Westbrook,04092-2016,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Westbrook,04092-2441,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,Windham,4062,3,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,York,03909-1317,1,1,1,1,0
Not,HBSN,Fall 2020 ,Sep-19,Maine,York,03909-5210,1,1,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Amesbury,1913,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Bedford,1730,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Bedford,01730-1017,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Beverly,1915,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Boston,2124,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Dennis Port,2639,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Douglas,1516,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Dracut,01826-1684,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Duxbury,2332,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Franklin,2038,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Hingham,2043,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Hopedale,1747,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Lakeville,2347,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Lakeville,02347-2214,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Malden,02148-3304,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Marshfield,2050,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Medway,2053,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Middleton,1949,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Quincy,2171,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Rowley,01969-1823,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Sherborn,1770,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Shrewsbury,1545,2,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Southborough,1772,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Stoughton,02072-3026,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Uxbridge,01569-3240,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Westborough,01581-3119,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Weston,2493,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Winchester,1890,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Winchester,01890-1532,1,1,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Massachusetts,Worcester,01606-1010,1,1,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New Hampshire,Bedford,03110-6842,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,New Hampshire,Madbury,3823,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New Hampshire,Madison,3849,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New Hampshire,Nashua,03063-7023,1,1,1,1,0
Not,HBSN,Fall 2020 ,Sep-19,New Hampshire,Newbury,03255-6109,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New Hampshire,Pelham,3076,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New Hampshire,Plainfield,3781,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New Hampshire,Sugar Hill,03586-4267,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,New York,Bayville,11709,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New York,Kings Park,11754-2714,1,1,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New York,Oneonta,13820,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New York,Pelham,10803,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New York,Rochester,14606-3330,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New York,Rochester,14616-2748,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New York,Schenectady,12306,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New York,South Salem,10590,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,New York,Staten Island,10314,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Vermont,Colchester,05446-1813,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Vermont,East Fairfield,05448-4463,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Vermont,Essex Junction,05452-2212,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Vermont,Manchester Center,5255,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Vermont,Post Mills,5058,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Vermont,Saint Johnsbury,5819,2,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Vermont,Saint Johnsbury,05819-2836,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Vermont,South Burlington,05403-7887,1,1,1,0,0
Not,HBSN,Fall 2020 ,Sep-19,Vermont,Springfield,5156,1,0,0,0,0
Not,HBSN,Fall 2020 ,Sep-19,Vermont,White River Junction,5001,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,,,,9,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,Amston,06231-1667,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,Bristol,06010-2632,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,Burlington,6013,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,Canterbury,06331-1321,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,Cheshire,06410-1577,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,Colchester,06415-1831,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,Milford,06461-1609,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,Newington,6111,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,Newtown,6470,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,Orange,6477,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,Preston,6365,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,Stamford,06902-6816,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Connecticut,West Hartford,06117-2908,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Florida,Zephyrhills,33543,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Arundel,04046-8902,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Augusta,04330-8529,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Berwick,3901,2,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Berwick,03901-2434,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Berwick,03901-2907,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Brewer,4412,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Brunswick,4011,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Buxton,04093-0521,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Dayton,04005-7133,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Gorham,04038-1141,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Gorham,04038-1877,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Gorham,04038-2140,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Hollis Center,04042-3105,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Hollis Center,04042-3332,1,1,1,1,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Lebanon,4027,2,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,North Berwick,3906,3,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,North Berwick,03906-5116,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,North Berwick,03906-6504,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Portland,4102,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Portland,4103,4,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Portland,04101-3449,1,1,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Portland,04101-4255,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Portland,04103-1055,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Portland,04103-1058,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Portland,04103-1060,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Portland,04103-1714,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Raymond,04071-6468,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Richmond,04357-3809,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Sabattus,4280,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Scarborough,04074-7617,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,South Portland,4106,2,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,South Portland,04106-2092,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,South Portland,04106-3438,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Standish,4084,2,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Steep Falls,04085-6019,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Steep Falls,04085-6878,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Wells,4090,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Wells,04090-6130,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Wells,04090-7314,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Westbrook,04092-2853,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Westbrook,04092-3017,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Westbrook,04092-3732,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Westbrook,04092-3973,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Westbrook,04092-4035,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Westbrook,04092-4708,1,1,1,0,0
Not,HBSN,Fall 2020 ,Oct-19,Maine,Windham,4062,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Massachusetts,Belchertown,01007-9500,1,1,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Massachusetts,Boston,2118,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Massachusetts,Boston,2124,1,0,0,0,0
Not,HBSN,Fall 2020 ,Oct-19,Massachusetts,Boxford,1921,2,0,0,0,0
